gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
253443,301986,18-320-00206,Sidli (Pt),0.0,370,4,3,0,1
105793,299360,18-316-00185,Silchar,1.08,235,1,2,0,80
105835,299011,18-316-00184,Katigora,0.0,40,3,2,0,20
253443,301989,18-320-00206,Sidli (Pt),0.0,736,4,4,0,1
105793,299359,18-316-00185,Silchar,2.11,223,2,2,0,153
106076,906580,18-308-00152,Jonai,15.0,500,3,2,0,96
106076,906576,18-308-00152,Jonai,15.0,100,3,2,0,1
106077,906784,18-308-00152,Jonai,30.0,400,3,2,0,80
106309,291482,18-310-00159,Dibrugarh East,0.0,35,2,2,0,30
105834,299067,18-316-00184,Katigora,55.0,275,4,2,40,60
106077,289378,18-308-00152,Jonai,0.0,2,5,4,0,1
106268,291926,18-310-00162,Moran,0.0,460,3,2,0,50
105842,298949,18-316-00184,Katigora,6.87,290,4,2,0,1
105832,299045,18-316-00184,Katigora,0.0,1,5,3,0,1
106967,288424,18-307-00146,Dhakuakhana (Pt-I),40.0,150,2,2,0,37
106077,906786,18-308-00152,Jonai,25.0,120,3,4,0,30
106079,289470,18-308-00152,Jonai,0.0,1,5,4,0,1
105842,298948,18-316-00184,Katigora,0.52,108,4,2,0,1
105793,299358,18-316-00185,Silchar,6.5,305,2,2,0,64
106077,289307,18-308-00152,Jonai,0.0,1,5,4,0,1
106967,288421,18-307-00146,Dhakuakhana (Pt-I),90.0,140,2,2,0,40
106892,300009,18-317-00189,Karimganj,4.0,308,4,2,0,23
105969,305142,18-325-00270,Dalgaon (Pt),99.0,230,4,2,0,150
106079,906663,18-308-00152,Jonai,8.0,58,3,2,0,51
106077,289377,18-308-00152,Jonai,40.0,41,5,4,0,25
105968,305129,18-326-00241,Khoirabari (Pt),3.5,380,4,2,20,0
106967,288418,18-307-00146,Dhakuakhana (Pt-I),60.0,148,2,2,0,18
107536,286791,18-756-00249,Biswanath,40.0,412,3,2,0,6
106352,281766,18-302-00115,Lakhipur,15.0,160,5,2,0,15
106352,281763,18-302-00115,Lakhipur,30.0,100,5,4,0,1
106077,906787,18-308-00152,Jonai,15.0,33,4,2,0,25
106609,293706,18-312-00277,Jorhat East,130.0,486,3,4,0,50
106077,906788,18-308-00152,Jonai,8.0,71,3,2,0,35
106967,288429,18-307-00146,Dhakuakhana (Pt-I),55.0,72,2,2,0,9
106334,282225,18-302-00116,Balijana,80.0,293,2,2,0,53
105832,299047,18-316-00184,Katigora,0.0,1,3,2,0,1
105832,299092,18-316-00184,Katigora,0.0,755,3,2,3,5
105832,905274,18-316-00184,Katigora,0.0,146,2,2,0,8
106309,291486,18-310-00159,Dibrugarh East,52.0,465,2,2,0,46
107004,287403,18-307-00141,Narayanpur,1.0,302,2,4,0,1
106077,906789,18-308-00152,Jonai,18.0,64,3,2,0,12
106491,294663,18-313-00175,Golaghat,20.0,22,2,2,0,13
107004,287397,18-307-00141,Narayanpur,2.0,95,2,4,1,2
106487,294598,18-313-00175,Golaghat,87.0,80,2,2,0,2
106180,281544,18-301-00112,Dhubri (Pt),56.0,185,2,4,0,18
106963,288303,18-307-00146,Dhakuakhana (Pt-I),291.0,165,3,2,0,12
106487,294602,18-313-00175,Golaghat,95.0,13,2,2,0,1
106309,291485,18-310-00159,Dibrugarh East,20.0,183,2,2,0,11
107004,287399,18-307-00141,Narayanpur,1.0,95,2,4,0,5
106352,281768,18-302-00115,Lakhipur,15.0,100,5,2,0,1
106309,291484,18-310-00159,Dibrugarh East,40.0,337,2,2,0,48
106309,291481,18-310-00159,Dibrugarh East,10.0,427,2,2,0,58
105833,299033,18-316-00184,Katigora,45.0,518,3,2,180,188
105833,299015,18-316-00184,Katigora,45.0,195,3,2,70,19
105968,305056,18-325-00237,Khoirabari (Pt),40.0,155,4,2,0,30
105834,299064,18-316-00184,Katigora,5.0,177,4,2,0,40
105793,299357,18-316-00185,Silchar,2.94,152,1,2,0,1
106180,281542,18-301-00112,Dhubri (Pt),15.5,15,2,2,0,7
106963,288297,18-307-00146,Dhakuakhana (Pt-I),134.0,63,3,2,0,12
105834,299131,18-316-00184,Katigora,40.0,539,5,2,100,45
105938,299268,18-316-00186,Udarbond,0.0,1,5,4,0,1
106077,906792,18-308-00152,Jonai,7.0,51,3,2,0,12
106874,300599,18-317-00192,Patharkandi,55.0,149,2,2,30,140
106381,282348,18-302-00117,Matia,3700.0,376,2,2,0,8
253516,305704,18-326-00245,Harisinga,75.0,244,3,2,0,200
106379,282415,18-302-00118,Dudhnai,80.0,179,3,2,0,26
105832,905273,18-316-00184,Katigora,0.0,3,5,4,0,2
106180,281541,18-301-00112,Dhubri (Pt),16.0,15,2,2,0,7
107654,287210,18-307-00141,Narayanpur,143.1,185,3,2,2,1
106377,282463,18-302-00118,Dudhnai,40.0,97,3,2,0,69
105832,905272,18-316-00184,Katigora,0.0,22,5,4,0,9
105968,305130,18-325-00237,Khoirabari (Pt),121.0,360,2,2,0,18
105832,905275,18-316-00184,Katigora,0.0,1,5,2,0,1
105793,299355,18-316-00185,Silchar,1.6,351,1,2,2,0
105793,299376,18-316-00185,Silchar,1.3,325,1,2,0,0
105832,299085,18-316-00184,Katigora,0.0,1,3,2,0,1
105834,299068,18-316-00184,Katigora,35.0,152,4,2,65,35
105940,905294,18-316-00185,Silchar,0.0,1,5,4,0,1
105940,905295,18-316-00186,Udarbond,0.0,1,5,4,0,1
106507,294804,18-313-00175,Golaghat,93.0,201,3,2,0,10
107278,284479,18-305-00132,Rupahi,202.0,1265,2,2,0,607
107279,284462,18-305-00132,Rupahi,210.0,474,3,2,35,353
105940,905293,18-316-00186,Udarbond,0.0,1,5,4,0,1
105940,299449,18-316-00186,Udarbond,0.0,1,5,4,0,1
107279,284461,18-305-00132,Rupahi,168.0,339,3,2,10,288
107279,284463,18-305-00132,Rupahi,110.0,229,3,2,20,220
105793,299366,18-316-00185,Silchar,22.0,271,2,2,0,0
105834,299071,18-316-00184,Katigora,40.0,255,4,2,55,45
106155,280958,18-301-00112,Dhubri (Pt),8.0,503,4,2,0,200
106377,282461,18-302-00118,Dudhnai,50.0,195,3,2,0,172
107654,287212,18-756-00251,Gohpur,50.0,140,3,2,0,2
107362,303813,18-323-00224,Barkhetri,20.0,250,3,2,10,5
105942,905569,18-316-00186,Udarbond,0.0,1,5,4,0,1
257810,297454,18-314-00275,Phuloni,25.0,80,1,2,23,31
261090,304422,18-324-00234,Barama,108.5,272,3,2,0,25
253695,280088,18-300-00103,Dotoma,50.0,225,2,2,0,99
107273,284299,18-305-00131,Samaguri,133.567,626,3,2,0,600
261088,304455,18-324-00234,Barama,200.0,369,3,2,0,181
105795,299293,18-316-00185,Silchar,321.0,1238,4,2,2,100
253684,280063,18-300-00103,Dotoma,100.41,145,2,2,0,25
105832,299091,18-316-00184,Katigora,0.0,2,5,2,0,1
106180,281534,18-301-00112,Dhubri (Pt),2.0,80,2,4,1,2
107362,303814,18-323-00224,Barkhetri,20.0,136,3,2,25,90
107270,284486,18-305-00132,Rupahi,140.0,400,2,2,0,33
107369,303723,18-323-00224,Barkhetri,15.0,268,4,2,0,10
107369,303721,18-323-00224,Barkhetri,50.0,48,3,2,0,10
105968,305060,18-326-00241,Khoirabari (Pt),3.5,355,4,2,0,15
106109,281124,18-301-00109,Bagribari (Pt),50.0,445,3,2,0,200
106963,288312,18-307-00146,Dhakuakhana (Pt-I),155.0,172,3,2,0,58
106490,294651,18-313-00175,Golaghat,84.48,50,1,4,0,10
105780,301648,18-319-00200,Srijangram,12.0,250,2,3,0,4
253443,301985,18-320-00206,Sidli (Pt),0.0,229,3,3,0,2
106605,293898,18-312-00169,Teok,12.24,356,2,2,98,50
253443,301984,18-320-00206,Sidli (Pt),0.0,53,4,2,0,1
272762,298319,18-315-00181,Haflong,2.0,3,5,2,0,1
106490,294745,18-313-00175,Golaghat,86.79,78,1,4,0,20
105890,299769,18-316-00188,Lakhipur,28.0,179,5,2,0,2
106490,294763,18-313-00175,Golaghat,115.45,830,4,4,0,53
106490,294656,18-313-00175,Golaghat,366.44,180,3,4,0,50
105832,905267,18-316-00184,Katigora,0.0,420,3,2,15,10
105833,299036,18-316-00184,Katigora,40.0,400,3,2,208,100
106735,302938,18-321-00214,Chamaria,30.0,300,1,2,0,90
107768,290120,18-309-00155,Doom Dooma,0.0,1,5,4,0,1
106709,303042,18-321-00216,Boko,190.0,201,3,2,0,168
107769,290127,18-309-00155,Doom Dooma,240.0,146,3,2,0,100
106127,281444,18-301-00114,Chapar (Pt),17.0,115,4,2,0,100
107306,284736,18-305-00134,Nagaon,55.79,247,2,2,0,60
253541,279618,18-300-00101,Gossaigaon (Pt),200.0,192,3,4,2,190
105794,299330,18-316-00185,Silchar,2.81,263,4,2,0,45
253720,279685,18-300-00101,Gossaigaon (Pt),350.0,1100,2,2,10,58
106609,293707,18-312-00277,Jorhat East,56.0,342,3,2,0,315
107770,290161,18-309-00155,Doom Dooma,2.47,202,4,2,0,1
105968,305134,18-325-00237,Khoirabari (Pt),138.0,1020,4,2,0,24
105835,299005,18-316-00184,Katigora,11.11,128,3,2,17,15
106071,289409,18-308-00152,Jonai,0.0,305,4,2,0,5
106709,303047,18-321-00216,Boko,50.0,300,3,2,1,1
105794,299329,18-318-00195,Hailakandi,1.8,1000,4,3,12,6
261105,304229,18-324-00231,Barnagar (Pt),500.0,315,3,2,50,8
107043,284062,18-304-00129,Mikirbheta,90.0,125,4,2,0,10
253522,305803,18-326-00246,Udalguri,32.11,87,1,2,10,28
107374,303877,18-323-00225,Barbhag,24.0,210,1,2,0,6
106491,294648,18-313-00175,Golaghat,74.99,93,2,2,0,2
106071,289542,18-308-00152,Jonai,0.0,138,2,2,0,5
261105,304236,18-799-00265,Sarupeta (Pt),200.0,192,3,2,8,15
106473,294285,18-313-00173,Khumtai,0.0,156,2,4,0,2
253538,305686,18-326-00245,Harisinga,90.0,85,3,2,0,3
107369,303712,18-323-00224,Barkhetri,10.0,23,4,2,0,4
106708,303062,18-322-00219,Guwahati,69.05,532,3,2,0,11
253540,305717,18-326-00245,Harisinga,2.47,148,2,2,50,5
253521,305893,18-326-00246,Udalguri,120.0,130,2,2,0,80
272782,298779,18-315-00183,Maibong,30.0,19,2,2,0,2
272782,298884,18-315-00183,Maibong,200.0,138,5,2,0,120
106138,280902,18-301-00112,Dhubri (Pt),0.88,332,3,2,0,255
106077,289615,18-308-00152,Jonai,150.0,34,5,2,0,25
106487,294708,18-313-00175,Golaghat,500.0,246,2,2,0,1
106138,280899,18-301-00112,Dhubri (Pt),1.58,486,3,2,0,255
106496,294757,18-313-00177,Sarupathar,2.47,55,2,3,0,40
106077,906702,18-308-00152,Jonai,30.0,79,3,2,0,10
106960,288288,18-307-00146,Dhakuakhana (Pt-I),74.0,340,2,2,0,22
107369,303722,18-323-00224,Barkhetri,100.0,560,4,2,0,100
105968,305133,18-326-00241,Khoirabari (Pt),1.5,141,4,2,0,5
106443,294365,18-313-00174,Dergaon,308.26,300,4,2,0,80
106909,300469,18-317-00192,Patharkandi,5.55,712,4,3,340,0
261105,304235,18-324-00263,Sarupeta (Pt),80.0,65,3,2,0,5
105851,299879,18-316-00188,Lakhipur,190.0,130,4,3,36,27
106377,282462,18-302-00118,Dudhnai,150.0,255,3,2,0,230
105834,299079,18-316-00184,Katigora,30.0,149,4,2,35,35
253635,280431,18-301-00111,Golokganj (Pt),0.0,1,5,4,0,1
253546,305590,18-326-00245,Harisinga,63.0,273,3,2,0,1
253546,305581,18-326-00245,Harisinga,20.0,65,1,2,50,8
107654,287211,18-756-00251,Gohpur,60.0,156,3,2,0,4
253546,305586,18-326-00245,Harisinga,10.0,110,2,4,0,15
106701,302532,18-321-00210,Kamalpur,20.0,600,3,4,50,1
106909,300470,18-317-00192,Patharkandi,7.55,788,4,3,75,0
105833,299039,18-316-00184,Katigora,50.0,230,5,2,85,15
106071,289606,18-308-00152,Jonai,18.0,18,2,2,0,6
107654,287207,18-307-00141,Narayanpur,100.0,216,3,2,50,3
106160,280948,18-301-00112,Dhubri (Pt),80.0,839,2,4,0,382
106160,280942,18-301-00112,Dhubri (Pt),116.0,823,5,4,0,1
106164,280881,18-301-00112,Dhubri (Pt),100.0,723,1,2,0,670
257814,297538,18-305-00130,Kaliabor,100.0,30,3,2,20,1
107597,287072,18-756-00250,Helem,29.0,52,2,2,10,2
253546,305578,18-326-00245,Harisinga,70.0,107,2,2,0,7
253546,305577,18-326-00245,Harisinga,2.0,93,2,2,0,20
107654,287196,18-756-00251,Gohpur,100.22,55,3,2,0,4
106718,303142,18-321-00216,Boko,400.0,206,4,2,0,120
105832,299069,18-316-00184,Katigora,0.0,420,3,2,15,10
106164,280882,18-301-00111,Golokganj (Pt),137.0,594,1,2,0,207
107654,287197,18-756-00251,Gohpur,40.0,70,3,2,26,2
106669,294050,18-312-00170,Titabor,183.86,180,3,4,52,20
106544,301169,18-318-00197,Katlichara,12.0,520,2,2,0,20
105851,299910,18-316-00188,Lakhipur,20.0,140,3,2,0,27
105832,299087,18-316-00184,Katigora,0.0,27,3,4,0,15
253467,301965,18-320-00206,Sidli (Pt),110.0,315,3,4,0,26
107654,287209,18-756-00251,Gohpur,24.0,47,3,2,0,6
107275,284466,18-305-00132,Rupahi,152.0,334,3,2,0,320
105851,299877,18-316-00188,Lakhipur,48.0,369,4,3,28,30
105833,906245,18-316-00184,Katigora,5.0,2,5,4,0,1
106071,289564,18-308-00152,Jonai,15.0,15,2,2,0,5
261147,302008,18-320-00206,Sidli (Pt),0.0,1,5,4,0,1
105778,301684,18-319-00199,Boitamari,13.0,370,3,4,0,250
105833,299038,18-316-00184,Katigora,50.0,180,4,2,65,66
105851,299878,18-316-00188,Lakhipur,35.0,243,4,3,17,25
272769,298461,18-315-00181,Haflong,0.0,1,5,4,0,0
261147,301997,18-320-00206,Sidli (Pt),4.0,120,4,2,0,40
107305,284818,18-305-00134,Nagaon,69.0,3000,3,3,0,3
106164,280879,18-301-00112,Dhubri (Pt),145.0,569,1,2,0,362
105833,299037,18-316-00184,Katigora,100.0,430,3,2,180,20
106164,280880,18-301-00112,Dhubri (Pt),115.0,995,1,2,0,729
105835,299041,18-316-00184,Katigora,11.11,125,3,2,8,10
106192,281073,18-301-00109,Bagribari (Pt),25.96,385,4,2,0,202
106910,300648,18-317-00193,RamkrishnaNagar,30.0,400,2,4,12,395
106168,280998,18-301-00112,Dhubri (Pt),9.0,185,5,2,0,45
106167,281013,18-301-00112,Dhubri (Pt),200.0,728,2,2,40,13
106609,293697,18-312-00277,Jorhat East,0.0,1,5,4,0,1
261147,302000,18-320-00206,Sidli (Pt),8.0,136,3,2,0,20
106490,294650,18-313-00175,Golaghat,9.0,160,2,4,0,120
107175,285185,18-757-00252,Hojai,90.0,210,2,2,90,180
106490,294761,18-313-00175,Golaghat,117.94,226,3,4,0,5
106490,294647,18-313-00175,Golaghat,28.51,80,1,4,0,40
272760,298297,18-759-00255,Donka,30.0,28,2,2,0,28
105835,299132,18-316-00184,Katigora,0.0,22,1,2,0,22
106490,294643,18-313-00175,Golaghat,666.44,59,3,4,0,15
107447,292760,18-311-00166,Sibsagar,20.9,415,2,2,0,1
105835,905280,18-325-00269,Mangaldoi (Pt),20.0,150,4,2,0,5
107721,290667,18-309-00156,Tinsukia,120.0,333,2,2,0,12
106609,293705,18-312-00277,Jorhat East,15.0,330,3,2,0,20
261147,302007,18-320-00206,Sidli (Pt),92.0,90,4,2,0,10
106029,905352,18-308-00151,Sissibargaon,22.0,75,2,2,0,5
107721,290666,18-309-00156,Tinsukia,60.0,471,2,2,0,27
107721,290664,18-309-00156,Tinsukia,151.0,330,2,2,0,37
106220,280874,18-301-00111,Golokganj (Pt),70.0,346,1,2,0,100
107721,290669,18-309-00156,Tinsukia,53.0,531,2,2,0,53
261147,302009,18-320-00206,Sidli (Pt),2.0,85,3,2,0,3
107004,287394,18-307-00141,Narayanpur,25.0,85,2,2,1,2
105839,299105,18-316-00185,Silchar,65.0,180,3,2,25,90
107721,290662,18-309-00156,Tinsukia,55.0,137,2,2,0,23
107721,290661,18-309-00156,Tinsukia,70.0,359,2,2,0,12
107716,290642,18-309-00156,Tinsukia,1.0,501,3,2,0,20
257806,295705,18-759-00255,Donka,12.0,74,5,4,0,70
257806,911314,18-759-00255,Donka,30.0,95,5,4,0,25
105839,299102,18-316-00185,Silchar,55.0,700,3,2,120,100
107447,292759,18-311-00166,Sibsagar,26.1,642,3,2,0,1
107447,292756,18-311-00166,Sibsagar,14.9,468,2,2,0,2
272760,298288,18-759-00255,Donka,5.0,29,1,2,0,2
107447,292753,18-311-00166,Sibsagar,0.0,602,2,2,0,2
261147,302010,18-320-00206,Sidli (Pt),3.0,62,2,2,0,3
261147,301996,18-320-00206,Sidli (Pt),2.0,200,2,2,0,5
272760,298284,18-759-00255,Donka,45.0,47,3,2,0,15
105835,299010,18-316-00184,Katigora,0.0,11,3,2,10,7
105839,299100,18-316-00185,Silchar,65.0,160,3,2,18,70
272760,298318,18-759-00255,Donka,35.0,44,2,2,0,20
105610,283081,18-303-00122,Barpeta,3.5,150,3,3,0,13
106489,294645,18-313-00175,Golaghat,775.0,160,2,2,0,2
261141,301944,18-320-00205,Bengtal,42.0,42,2,2,0,21
107306,284734,18-305-00134,Nagaon,14.22,199,3,2,0,106
106139,280910,18-301-00112,Dhubri (Pt),8.0,262,2,2,0,80
257807,297114,18-314-00275,Phuloni,27.0,149,3,2,0,50
257807,296912,18-314-00275,Phuloni,14.0,38,3,2,0,10
105835,299008,18-316-00184,Katigora,0.0,25,4,2,0,5
106139,280914,18-301-00112,Dhubri (Pt),19.0,150,3,2,0,110
105707,282728,18-303-00120,Kalgachia,58.0,354,2,2,0,96
105839,299103,18-316-00185,Silchar,65.0,150,3,2,18,65
105707,282722,18-303-00120,Kalgachia,100.0,794,2,2,0,495
106372,282230,18-302-00116,Balijana,60.0,259,4,2,0,25
106079,289510,18-308-00152,Jonai,10.0,58,3,2,0,25
105615,283092,18-303-00122,Barpeta,67.0,70,4,2,0,9
253538,305943,18-326-00245,Harisinga,73.0,134,3,2,0,4
105615,283094,18-303-00122,Barpeta,195.0,400,4,3,0,80
106959,288320,18-307-00146,Dhakuakhana (Pt-I),100.0,63,3,2,0,0
253538,305682,18-326-00245,Harisinga,145.0,375,3,2,0,100
106180,281540,18-301-00112,Dhubri (Pt),45.8,110,2,4,0,2
106454,295104,18-313-00177,Sarupathar,50.0,126,1,2,0,1
105707,282718,18-303-00120,Kalgachia,100.0,619,2,2,0,400
105707,282719,18-303-00120,Kalgachia,58.0,249,2,2,0,70
106274,291983,18-755-00248,Mahmora,2.47,1957,2,2,0,200
106140,280908,18-301-00112,Dhubri (Pt),200.0,1276,3,2,0,230
105707,282720,18-303-00120,Kalgachia,100.0,835,3,2,0,300
106959,288318,18-307-00146,Dhakuakhana (Pt-I),200.0,157,4,2,0,2
105711,282744,18-303-00120,Kalgachia,196.69,866,2,2,55,55
107605,287094,18-756-00250,Helem,116.0,150,2,2,0,1
105711,282739,18-303-00120,Kalgachia,219.0,649,1,2,0,2
105711,282747,18-303-00120,Kalgachia,215.3,645,1,2,75,50
106609,293699,18-312-00277,Jorhat East,0.0,1,5,4,0,1
106140,280907,18-301-00112,Dhubri (Pt),39.0,893,3,2,0,605
245292,281248,18-301-00113,Bilasipara (Pt),161.0,579,1,2,0,393
106959,288326,18-307-00146,Dhakuakhana (Pt-I),50.0,38,3,2,0,3
105711,282745,18-303-00120,Kalgachia,88.55,650,1,2,0,20
105711,282738,18-303-00120,Kalgachia,2.47,675,1,2,45,4
106083,289242,18-308-00152,Jonai,17.5,107,2,2,0,2
106083,907279,18-308-00152,Jonai,3.0,45,2,2,0,2
106257,292273,18-310-00164,Naharkatiya,11.15,153,2,2,0,24
253530,305748,18-326-00245,Harisinga,25.0,270,2,2,0,11
106961,288366,18-307-00146,Dhakuakhana (Pt-I),3.65,238,5,4,0,150
106065,905226,18-308-00150,Dhemaji,19.2,40,2,2,0,2
105751,301735,18-319-00202,Manikpur,10.0,226,2,2,0,5
257812,296783,18-314-00275,Phuloni,30.0,45,1,2,0,28
106310,291670,18-310-00161,Tengakhat,6.0,118,3,2,0,6
106310,291581,18-310-00161,Tengakhat,6.0,168,3,2,0,3
105835,299003,18-325-00269,Mangaldoi (Pt),40.0,675,3,2,0,18
105839,299104,18-316-00185,Silchar,75.0,480,3,2,150,100
106140,280905,18-301-00112,Dhubri (Pt),30.0,892,3,2,0,120
106274,291986,18-755-00248,Mahmora,5.47,101,2,2,0,60
106310,291589,18-310-00161,Tengakhat,1.0,125,3,2,0,2
105836,299074,18-316-00184,Katigora,56.0,392,3,2,200,150
105838,299019,18-316-00184,Katigora,35.0,250,3,2,80,70
106961,288384,18-307-00146,Dhakuakhana (Pt-I),16.0,96,5,4,0,50
106065,288578,18-308-00150,Dhemaji,44.0,11,2,2,0,10
107252,284985,18-305-00136,Kampur,245.3,620,3,2,0,83
106081,289455,18-308-00152,Jonai,10.0,36,3,2,0,5
257812,296878,18-314-00275,Phuloni,8.0,31,1,2,0,26
106310,291506,18-310-00161,Tengakhat,2.0,261,3,2,0,5
106310,291680,18-310-00161,Tengakhat,1.0,81,3,2,0,5
106065,288581,18-308-00150,Dhemaji,12.798,32,2,2,0,1
106180,281543,18-301-00112,Dhubri (Pt),18.0,78,2,4,0,20
106140,280909,18-301-00112,Dhubri (Pt),36.0,261,1,2,0,162
105836,299080,18-316-00184,Katigora,80.0,295,3,2,80,165
106264,292357,18-310-00164,Naharkatiya,93.02,126,2,2,0,25
106246,291231,18-310-00158,Dibrugarh West,25.0,46,2,2,0,1
106961,288437,18-307-00146,Dhakuakhana (Pt-I),50.0,74,5,3,0,50
106310,291673,18-310-00161,Tengakhat,4.0,250,3,2,0,6
106180,281546,18-301-00112,Dhubri (Pt),18.0,209,3,4,0,20
106379,282416,18-302-00118,Dudhnai,100.0,368,3,2,0,50
105838,299016,18-316-00184,Katigora,45.0,420,3,2,67,47
106183,281523,18-301-00112,Dhubri (Pt),4.0,45,5,4,0,8
106379,282412,18-302-00118,Dudhnai,90.0,245,3,2,0,5
106709,303046,18-321-00216,Boko,120.0,472,3,2,0,230
106058,288751,18-308-00150,Dhemaji,0.0,25,2,2,0,2
106310,291677,18-310-00161,Tengakhat,4.0,229,3,2,0,5
106385,281943,18-302-00116,Balijana,102.0,1128,2,2,0,310
106709,303048,18-321-00216,Boko,2.47,5,2,2,0,5
106058,288789,18-308-00150,Dhemaji,14.0,60,2,2,0,15
107660,287214,18-756-00251,Gohpur,92.0,64,3,2,35,3
106956,287921,18-307-00144,Kadam,25.0,144,2,3,0,5
106709,303035,18-321-00216,Boko,2.0,135,3,2,1,2
253413,304249,18-324-00233,Jalah (Pt),55.0,190,2,2,0,50
253413,304254,18-324-00262,Baksa,150.0,321,3,2,0,50
106379,282426,18-302-00118,Dudhnai,70.0,450,3,2,0,160
106489,294622,18-313-00175,Golaghat,400.0,62,2,2,0,40
106379,282411,18-302-00118,Dudhnai,15.0,49,3,2,0,29
106489,294597,18-313-00175,Golaghat,122.36,62,2,2,0,50
106961,288438,18-307-00146,Dhakuakhana (Pt-I),4.58,96,4,2,0,41
106489,294620,18-313-00175,Golaghat,1200.0,280,2,2,0,90
106489,294680,18-313-00175,Golaghat,400.0,135,2,2,0,23
106489,294618,18-313-00175,Golaghat,118.94,48,2,2,0,40
105836,299081,18-316-00184,Katigora,30.0,5,3,2,0,2
106489,294728,18-313-00175,Golaghat,620.0,140,2,2,0,25
107660,287218,18-756-00251,Gohpur,65.0,146,3,3,35,3
106060,907722,18-308-00150,Dhemaji,6.0,133,3,4,0,1
106380,282441,18-302-00118,Dudhnai,110.0,250,3,2,0,5
107660,287126,18-756-00251,Gohpur,69.0,76,3,2,60,5
105839,299101,18-316-00185,Silchar,35.0,380,3,2,25,70
106377,282456,18-302-00118,Dudhnai,30.0,70,3,2,0,39
106065,905223,18-308-00150,Dhemaji,99.46,373,2,2,0,20
106379,282414,18-302-00118,Dudhnai,110.0,198,3,2,0,5
106489,294759,18-313-00175,Golaghat,31.0,85,2,2,0,69
253465,304446,18-324-00234,Barama,302.0,478,3,2,0,35
106489,294644,18-313-00175,Golaghat,154.0,73,1,2,0,55
253698,279700,18-300-00104,Kokrajhar (Pt),89.0,550,1,2,0,143
106065,905227,18-308-00150,Dhemaji,3.2,4,5,2,0,1
105836,299082,18-316-00184,Katigora,70.0,88,3,2,7,60
106062,905199,18-308-00150,Dhemaji,5.0,66,2,2,0,10
253698,279703,18-300-00104,Kokrajhar (Pt),167.0,1010,1,2,0,56
106071,289586,18-308-00152,Jonai,30.0,53,2,2,0,9
253698,279913,18-300-00104,Kokrajhar (Pt),37.0,715,1,2,0,38
106316,291631,18-310-00161,Tengakhat,17.0,86,3,2,34,40
106071,289573,18-308-00152,Jonai,15.0,107,2,2,0,14
106247,291183,18-310-00158,Dibrugarh West,19.0,19,3,2,0,1
107264,284685,18-305-00134,Nagaon,56.0,1254,2,2,0,1054
253522,305807,18-326-00246,Udalguri,120.42,147,1,2,0,1
107695,290737,18-309-00156,Tinsukia,300.0,930,5,2,0,930
106306,291691,18-310-00159,Dibrugarh East,30.0,131,2,2,0,10
106306,291543,18-310-00159,Dibrugarh East,90.0,335,2,2,0,0
106071,289555,18-308-00152,Jonai,12.0,87,2,2,0,15
107264,284684,18-305-00134,Nagaon,388.0,1239,3,2,0,1113
261083,304503,18-324-00262,Baksa,200.0,300,3,2,0,80
107769,290173,18-309-00155,Doom Dooma,100.0,89,2,2,0,10
106306,291699,18-310-00159,Dibrugarh East,15.0,110,2,2,0,0
107769,290106,18-309-00155,Doom Dooma,100.0,89,2,2,0,73
107375,303865,18-323-00225,Barbhag,40.0,296,3,1,0,40
106313,291645,18-310-00159,Dibrugarh East,80.0,110,2,2,0,4
107375,303871,18-323-00225,Barbhag,50.0,162,3,2,101,18
105737,301267,18-319-00198,Bongaigaon(Pt),40.0,147,4,2,0,15
106071,289607,18-308-00152,Jonai,20.0,32,2,2,0,6
106268,291919,18-310-00162,Moran,0.0,101,3,4,0,5
106507,294802,18-313-00175,Golaghat,162.24,100,2,2,0,14
107375,303869,18-323-00225,Barbhag,30.0,290,3,2,0,28
106268,291866,18-310-00162,Moran,0.0,41,3,2,0,5
106956,287941,18-307-00144,Kadam,15.0,222,2,2,0,5
106220,280847,18-301-00111,Golokganj (Pt),60.0,360,2,2,0,100
106909,300471,18-317-00192,Patharkandi,1.65,633,4,3,110,0
107375,303874,18-323-00225,Barbhag,90.0,208,3,2,25,27
105838,299021,18-316-00184,Katigora,50.0,770,3,2,85,93
237316,281212,18-301-00113,Bilasipara (Pt),200.0,338,4,2,0,110
107693,290741,18-309-00156,Tinsukia,55.0,1416,4,2,0,1
106313,291646,18-310-00159,Dibrugarh East,75.0,67,2,2,0,0
107708,290308,18-309-00156,Tinsukia,21.69,97,2,2,0,0
106268,291862,18-310-00162,Moran,0.0,125,3,2,0,0
106956,287916,18-307-00144,Kadam,120.0,235,2,2,0,10
106222,280895,18-301-00112,Dhubri (Pt),400.0,2552,3,3,0,110
105838,299024,18-316-00184,Katigora,45.0,478,3,2,80,68
237316,281215,18-301-00113,Bilasipara (Pt),8.56,312,3,2,0,62
106314,291571,18-310-00159,Dibrugarh East,16.0,210,2,2,0,0
105836,299083,18-316-00184,Katigora,2.0,155,4,2,36,56
107375,303870,18-323-00225,Barbhag,1.0,85,4,2,0,21
